method, obj, restrictions,directeds,rejects,iter,changes,totalpur, time,feasible,ranksnobs,ranksmean,ranksmin,ranksmax,ranksvar,control,Run
1-5m,72383.5,3,1,5,4,79,9,0.674628019333,1,137,12.5328467153,0,139,533.486045513,3583,5m
1-5m,72291.5,0,2,1,7,73,3,0.674604177475,1,137,14.2335766423,1,139,841.533276084,412,5m
1-5o,72316,0,1,1,5,75,2,0.674554109573,1,137,13.1240875912,1,139,566.888900816,226,5o
1-5o,72342.5,1,1,3,1,94,5,0.674541950226,1,137,12.8175182482,1,139,624.59145556,1354,5o
1-5o,72752.5,1,2,5,8,82,8,0.674540042877,1,137,12.5182481752,1,139,523.545620438,1615,5o
1-5m,72288.5,1,1,0,5,76,2,0.674531936646,1,137,11.9124087591,0,139,507.418741949,1276,5m
1-5o,72399.5,1,0,4,0,87,5,0.674513101578,1,137,12.6934306569,1,139,533.00826535,1201,5o
1-5o,72358,2,0,3,4,81,5,0.674450159073,1,137,12.2481751825,1,139,532.84972091,2263,5o
1-5o,72350.5,0,2,1,1,88,3,0.674446821213,1,137,12.4087591241,1,139,520.611099184,394,5o
1-5o,72327,0,0,1,7,94,1,0.674433946609,1,137,14.6277372263,0,139,851.661872048,52,5o
1-5m,72379,3,1,4,4,73,8,0.674432039261,1,137,13.1459854015,0,139,633.419708029,3553,5m
1-5m,72294.5,0,2,5,0,84,7,0.674425125122,1,137,11.897810219,1,139,427.783598111,511,5m
1-5m,72408,1,2,3,0,69,6,0.674410104752,1,137,13.3211678832,1,139,636.984328038,1531,5m
1-5m,72409,4,0,4,5,81,8,0.674406051636,1,137,12.4890510949,1,139,529.839952769,4456,5m
1-5o,72353.5,0,4,0,7,88,4,0.674377918243,1,137,14.7226277372,0,139,844.407793044,742,5o
1-5o,72427.5,2,4,1,4,77,7,0.674361944199,1,137,15.3211678832,0,139,856.704916273,2923,5o
1-5m,72336,0,0,0,5,73,0,0.674347162247,1,137,12.1459854015,0,139,524.522649206,16,5m
1-5o,72333.5,2,1,2,9,73,5,0.674302816391,1,137,14.0583941606,0,139,746.364212108,2428,5o
1-5o,72332.5,0,0,4,1,91,4,0.674297094345,1,137,12.4379562044,1,139,540.027372263,124,5o
1-5o,72411.5,4,2,5,3,91,11,0.674293994904,1,137,14.3284671533,0,139,754.251610133,4840,5o
1-5m,72342,1,1,3,4,81,5,0.674285888672,1,137,12.802919708,1,139,620.027050236,1363,5m
1-5o,72401.5,0,1,4,5,87,5,0.674269199371,1,137,13.5547445255,0,139,630.748819236,316,5o
1-5m,72391,0,2,1,8,73,3,0.674250125885,1,137,12.0510948905,1,139,427.504723057,415,5m
1-5m,72282,0,0,1,7,80,1,0.674241065979,1,137,11.9854014599,1,139,499.705667669,52,5m
1-5m,72445.5,0,4,1,3,80,5,0.674239873886,1,137,14,1,139,753.235294118,760,5m
1-5o,72326.5,2,1,1,7,74,4,0.674189090729,1,137,12.1167883212,1,139,522.353907256,2392,5o
1-5o,72326,0,2,3,9,86,5,0.674181938171,1,137,12.7810218978,0,139,537.142872477,478,5o
1-5o,72376.5,1,1,5,7,73,7,0.674144983292,1,137,12.9270072993,1,139,559.229927007,1432,5o
1-5m,72251.5,2,0,3,3,73,5,0.674120903015,1,137,12.6569343066,1,139,622.388793474,2260,5m
1-5m,72405.5,3,2,3,5,74,8,0.674080133438,1,137,13.1605839416,0,139,536.738729068,3706,5m
1-5o,72298.5,3,0,3,9,75,6,0.67405295372,1,137,12.6058394161,1,139,523.431730356,3358,5o
1-5o,72334,0,0,3,5,84,3,0.674050092697,1,137,12.5547445255,1,139,613.984113353,106,5o
1-5o,72216,3,0,2,0,88,5,0.673971176147,1,137,12.7445255474,0,139,619.735723486,3301,5o
1-5m,72322,0,3,3,8,74,6,0.67391204834,1,137,12.0145985401,0,139,503.808608845,655,5m
1-5o,72258.5,4,2,0,3,75,6,0.673908948898,1,137,13.8686131387,0,139,737.114963504,4690,5o
1-5m,72213,1,2,0,7,77,3,0.673873901367,1,137,11.5182481752,0,139,418.192679261,1462,5m
1-5o,72451.5,0,4,5,0,87,9,0.673841953278,1,137,14,1,139,739.411764706,871,5o
1-5o,72484.5,2,4,3,5,84,9,0.673834085464,1,137,13.3722627737,0,139,545.147166166,2986,5o
1-5o,72391,0,3,4,9,87,7,0.673829078674,1,137,12.8102189781,1,139,546.140188922,688,5o
1-5o,72271,5,2,3,7,77,10,0.673799037933,1,137,13.2408759124,1,139,637.287140404,5872,5o
1-5o,72311,3,0,0,5,74,3,0.673795938492,0,137,13.8321167883,1,139,733.49366681,3256,5o
1-5o,72253.5,2,0,2,9,75,4,0.673794031143,1,137,12.7080291971,1,139,630.193537999,2248,5o
1-5o,72292.5,2,2,5,8,82,9,0.673788070679,1,137,13.2627737226,1,139,635.37161872,2695,5o
3,70986.4,0,2,3,1,66,5,0.673724889755,1,137,14.6715328467,1,139,891.222198368,456,10m
1-5m,72324,0,2,0,9,78,2,0.673627138138,1,137,12.5109489051,1,139,543.560541005,388,5m
1-5o,72360.5,5,1,1,8,80,7,0.673605918884,1,137,12.5912408759,1,139,535.169922714,5635,5o
1-5m,72277,1,3,2,6,78,6,0.673602104187,1,137,12.0145985401,0,139,515.146844139,1699,5m
1-5o,72339.5,1,1,3,3,82,5,0.673588991165,0,137,12.2919708029,1,139,515.355302705,1360,5o
1-5m,72390.5,3,2,5,7,77,10,0.673584938049,1,137,11.9051094891,1,139,412.762988407,3772,5m
1-5o,72365.5,2,1,3,7,78,6,0.673584938049,0,137,12.795620438,1,139,625.046157149,2452,5o
1-5m,72353.5,2,4,2,1,79,8,0.673501014709,1,137,13.3795620438,1,139,648.884285101,2944,5m
1-5o,72538.5,1,4,3,7,97,8,0.673488140106,1,137,13.2408759124,1,139,550.331258051,1912,5o
1-5o,72377.5,4,1,5,7,83,10,0.673487901688,1,137,12.1751824818,1,139,509.763203091,4672,5o
1-5m,72332,1,3,0,5,77,4,0.673483848572,1,137,13.6277372263,0,139,648.161872048,1636,5m
1-5m,72289,4,2,2,7,63,8,0.673475980759,1,137,12.0802919708,0,139,507.76556462,4762,5m
1-5m,72340,1,4,1,4,68,6,0.673466920853,1,137,13.4671532847,0,139,635.809574925,1843,5m
1-5m,72372.5,1,4,3,1,82,8,0.673449039459,1,137,13.8467153285,1,139,650.630742808,1894,5m
1-5o,72289,1,0,0,3,82,1,0.673432826996,1,137,11.8832116788,1,139,510.662730786,1090,5o
1-5o,72389.5,2,0,4,0,84,6,0.673425912857,1,137,13.3503649635,1,139,645.699871189,2281,5o
1-5m,72341,0,0,4,1,74,4,0.673404932022,1,137,12.6569343066,1,139,616.697617003,124,5m
3,70819,0,0,1,1,48,1,0.673397064209,1,137,15.503649635,1,139,934.045942465,36,10m
1-5m,72416.5,0,3,5,5,78,8,0.673372983932,1,137,14.1313868613,1,139,743.850257621,706,5m
1-5m,72380,2,2,2,5,69,6,0.673358917236,1,137,13.0656934307,1,139,539.855946758,2596,5m
1-5m,72380.5,2,3,4,7,75,9,0.673357009888,1,137,14.3211678832,1,139,760.101975097,2842,5m
1-5m,72351,2,3,5,6,79,10,0.673356056213,1,137,12.6350364964,1,139,533.439351653,2869,5m
1-5m,72375,1,3,2,5,79,6,0.673331975937,1,137,13.4306569343,1,139,647.688170889,1696,5m
1-5m,72299,1,4,3,2,80,8,0.67330789566,1,137,14.1167883212,1,139,749.69214255,1897,5m
1-5m,72293,0,0,4,7,82,4,0.673278808594,1,137,12.9197080292,0,139,613.780270502,142,5m
1-5o,72370,4,0,0,3,76,4,0.673241138458,1,137,12.6496350365,1,139,518.332224131,4330,5o
1-5m,72317.5,0,3,2,4,69,5,0.673206090927,1,137,12.6934306569,1,139,614.464147703,613,5m
3,70851,0,1,4,4,59,5,0.673196792603,1,137,16.1605839416,1,139,1024.62108201,315,5o
1-5o,72387.5,1,2,1,1,81,4,0.673192977905,1,137,12.8540145985,1,139,608.816766853,1474,5o
1-5m,72366.5,0,1,4,4,69,5,0.673133850098,1,137,11.4817518248,1,139,389.766208673,313,5m
3,70870,1,2,2,3,49,5,0.673128128052,1,137,15.6569343066,1,139,937.829969944,1512,10m
1-5m,72285,0,0,0,0,66,0,0.673120975494,1,137,12.0802919708,0,139,508.103799914,1,5m
1-5o,72362.5,5,1,2,9,88,8,0.67312002182,0,137,13.0583941606,1,139,614.820094461,5668,5o
1-5m,72430.5,1,4,5,1,79,10,0.673114061356,1,137,13.3503649635,0,139,639.111635895,1954,5m
3,70822,0,1,2,2,60,3,0.673099994659,1,137,15.0656934307,1,139,905.105946758,249,5o
1-5m,72413,3,1,5,3,83,9,0.673090934753,1,137,14.7883211679,1,139,848.81515672,3580,5m
1-5m,72343.5,0,0,5,3,82,5,0.673027992249,1,137,14.0437956204,1,139,758.218656076,160,5m
1-5m,72390.5,0,1,2,0,80,3,0.673005104065,1,137,13.1240875912,1,139,622.006547875,241,5m
1-5o,72364,0,3,5,5,91,8,0.672996044159,1,137,12.9124087591,1,139,536.404036067,706,5o
1-5m,72408,0,3,2,7,75,5,0.672982931137,1,137,13.3941605839,1,139,735.137612709,622,5m
1-5m,72248.5,4,0,4,6,70,8,0.672977924347,0,137,12.4744525547,1,139,621.236474882,4459,5m
1-5o,72492,1,4,2,9,86,7,0.672932863235,1,137,13.4671532847,0,139,556.162516101,1888,5o
1-5m,72376,4,1,1,7,71,6,0.672912836075,1,137,12.6715328467,1,139,527.075139545,4552,5m
1-5o,72390.5,1,2,2,7,82,5,0.672876119614,0,137,12.8175182482,0,139,524.929690854,1522,5o
1-5m,72249.5,2,0,1,4,70,3,0.672868013382,1,137,11.3211678832,1,139,411.366680979,2203,5m
1-5o,72354,0,0,1,1,77,1,0.672844171524,1,137,13.6058394161,1,139,726.372906827,34,5o
1-5m,72290.5,0,2,2,9,71,4,0.672824859619,1,137,12.8321167883,1,139,635.626019751,448,5m
1-5o,72351,2,0,0,1,77,2,0.672806978226,1,137,12.5255474453,0,139,530.971769,2164,5o
1-5m,72510.5,1,4,3,4,80,8,0.672803878784,1,137,12.9416058394,0,139,433.981859167,1903,5m
1-5m,72361.5,0,4,3,3,78,7,0.672798156738,1,137,13.3503649635,1,139,636.493988836,820,5m
3,70819,0,0,0,3,0,0,0.672791004181,1,137,15.5255474453,1,139,934.324710176,12,5o
1-5m,72305.5,1,5,2,3,78,8,0.672788858414,1,137,12.2408759124,0,139,516.213610992,2050,5m
1-5m,72442.5,2,4,2,3,84,8,0.672787189484,1,137,14.3284671533,0,139,662.133963074,2950,5m
1-5o,72311.5,5,2,3,8,89,10,0.672782182693,1,137,12.3868613139,1,139,520.297767282,5875,5o
1-5m,72410.5,1,4,3,9,79,8,0.67277598381,1,137,14.5401459854,1,139,757.353155861,1918,5m
1-5m,72144.5,4,1,0,7,71,5,0.672761201859,1,137,13.0437956204,1,139,630.233361958,4522,5m
1-5o,72433.5,0,1,3,5,91,4,0.672706127167,1,137,13.4452554745,1,139,633.263525118,286,5o
1-5m,72309.5,0,1,2,5,82,3,0.672700881958,1,137,12.9562043796,1,139,638.409832546,256,5m
1-5o,72416,0,0,3,0,92,3,0.672651052475,1,137,13.7810218978,0,139,644.760519536,91,5o
1-5m,72326.5,0,0,2,9,77,2,0.672637939453,1,137,11.9708029197,1,139,507.043258909,88,5m
1-5o,72367,0,1,2,6,87,3,0.672631978989,1,137,12.7372262774,1,139,525.636324603,259,5o
1-5m,72405,0,4,3,5,81,7,0.672626018524,1,137,14.1094890511,1,139,741.157041649,826,5m
1-5m,72262,0,1,2,3,67,3,0.672624826431,1,137,14.2554744526,1,139,839.059252898,250,5m
1-5m,72397,0,3,2,2,84,5,0.672610998154,1,137,13.5182481752,0,139,640.927973379,607,5m
1-5o,72338.5,0,2,5,9,92,7,0.672600984573,1,137,13.197080292,1,139,634.027050236,538,5o
1-5m,72621,0,2,1,9,77,3,0.672592878342,1,137,12.8467153285,1,139,631.321919279,418,5m
1-5o,72410.5,2,1,3,5,81,6,0.672590017319,1,137,12.3284671533,1,139,423.810433663,2446,5o
1-5m,72318.5,0,1,0,8,80,1,0.672559022903,1,137,12.2116788321,0,139,507.168097896,205,5m
1-5m,72313,3,1,1,2,74,5,0.672549962997,1,137,13,1,139,632.088235294,3457,5m
1-5o,72387.5,3,1,1,6,83,5,0.672542095184,1,137,13.5547445255,1,139,650.248819236,3469,5o
1-5m,72435.5,0,4,1,8,84,5,0.672538042068,1,137,14.2846715328,0,139,672.058072134,775,5m
1-5m,72243,2,0,1,6,69,3,0.672536849976,1,137,12.7153284672,0,139,629.513954487,2209,5m
2,70819,0,0,2,7,48,2,0.672533988953,1,137,15.5328467153,1,139,933.515457278,83,5o
3,70830.5,1,1,5,1,75,7,0.672532081604,1,137,15.8102189781,1,139,944.566659511,1416,5o
1-5o,72232.5,1,4,2,6,82,7,0.67249584198,1,137,14.7299270073,0,139,768.49270073,1879,5o
1-5m,72275,0,2,3,2,79,5,0.672491073608,1,137,13.197080292,1,139,636.379991413,457,5m
1-5m,72450,1,4,0,8,69,5,0.672476053238,1,137,13.8394160584,1,139,652.900493774,1825,5m
1-5m,72431.5,1,3,4,5,82,8,0.672439098358,0,137,13.1532846715,1,139,555.851331043,1756,5m
1-5m,72483,1,3,5,4,79,9,0.672385931015,1,137,11.5474452555,1,139,411.61721769,1783,5m
1-5o,72366.5,2,2,4,7,77,8,0.672384023666,1,137,13.3649635036,0,139,649.615822241,2662,5o
1-5m,72319,0,3,0,4,79,3,0.672376155853,1,137,14.1094890511,1,139,764.259982825,553,5m
1-5m,72246,3,1,2,2,73,6,0.67236995697,1,137,11.2846715328,1,139,495.763954487,3487,5m
1-5o,72219.5,3,2,2,2,93,7,0.672339916229,1,137,11.9124087591,1,139,506.477565479,3667,5o
1-5o,72425,0,5,1,9,90,6,0.672336816788,1,137,13.9270072993,1,139,660.49463289,958,5o
1-5o,72334,4,1,2,1,84,7,0.672334909439,0,137,14.1167883212,0,139,747.368613139,4564,5o
1-5m,72247.5,0,5,1,3,80,6,0.672300100327,1,137,13.5474452555,1,139,651.528982396,940,5m
1-5o,72366,4,0,4,1,87,8,0.672273874283,1,137,13.9343065693,0,139,743.767711464,4444,5o
1-5m,72413,2,2,5,3,76,9,0.672272920609,1,137,14.0072992701,0,139,755.25729927,2680,5m
1-5m,72401.5,4,0,5,3,72,9,0.672268867493,1,137,12.2627737226,1,139,534.636324603,4480,5m
1-5m,72398,2,5,2,7,74,9,0.672262191772,1,137,13.4598540146,1,139,641.72080292,3142,5m
2,71783.8,0,1,1,8,58,2,0.672219991684,1,137,15.1313868613,1,139,914.835551739,236,5m
1-5m,72392,4,2,5,3,75,11,0.672188043594,1,137,12.9051094891,1,139,549.395341348,4840,5m
1-5m,72299.5,1,2,3,1,82,6,0.672181129456,1,137,11.197080292,0,139,404.129991413,1534,5m
1-5o,72340.5,4,2,4,7,85,10,0.672168016434,1,137,12.7591240876,1,139,530.934199227,4822,5o
1-5o,72727,3,3,4,1,83,10,0.672165870667,1,137,13.7445255474,1,139,643.926899957,3904,5o
1-5m,72352.5,0,1,5,4,80,6,0.672160863876,1,137,12.9854014599,0,139,545.27919708,343,5m
1-5m,72349,0,4,5,7,82,9,0.672149896622,1,137,13.4452554745,1,139,656.984113353,892,5m
1-5o,72314.5,0,1,2,7,85,3,0.672123908997,1,137,13.204379562,1,139,648.972627737,262,5o
1-5m,72279.5,0,0,1,1,72,1,0.672122001648,1,137,12.0437956204,1,139,515.968656076,34,5m
1-5o,72389,5,4,4,5,96,13,0.67209982872,1,137,13.6788321168,1,139,640.116680979,6256,5o
1-5o,72430.5,2,1,0,8,80,3,0.672091007233,1,137,13.0145985401,1,139,550.58802061,2365,5o
1-5o,72458,2,1,4,8,85,7,0.672090053558,1,137,14.5839416058,1,139,759.656504938,2485,5o
1-5o,72459.5,1,3,2,6,80,6,0.672061920166,1,137,12.9489051095,1,139,544.122370116,1699,5o
1-5o,72601,0,5,2,6,106,7,0.672049999237,1,137,14.1751824818,1,139,660.763203091,979,5o
1-5m,72893.5,0,2,3,6,80,5,0.671987056732,1,137,13.2919708029,1,139,640.002361529,469,5m
1-5m,72314.5,5,2,3,4,82,10,0.671962022781,0,137,14.0656934307,1,139,759.150064405,5863,5m
3,70838.5,0,1,4,6,52,5,0.671947956085,1,137,15.6788321168,1,139,932.528445685,321,5o
1-5o,72353,1,2,0,0,80,3,0.671936988831,1,137,13.299270073,1,139,625.667131816,1441,5o
1-5o,72429.5,1,2,1,9,76,4,0.671907901764,1,137,13.1532846715,0,139,620.836625161,1498,5o
1-5o,72331,0,2,5,2,84,7,0.671897888184,1,137,12.4233576642,1,139,517.040038643,517,5o
3,70824,0,0,1,9,47,1,0.671844005585,1,137,15.2189781022,1,139,911.613460713,60,5o
1-5o,72401.5,1,4,4,5,88,9,0.671837091446,1,137,14.4671532847,0,139,734.794869043,1936,5o
1-5o,72402.5,1,2,5,4,90,8,0.671816110611,1,137,13.8832116788,0,139,649.94214255,1603,5o
1-5m,72423,2,3,0,9,79,5,0.671813011169,1,137,13.1678832117,1,139,543.758372692,2728,5m
1-5m,72312,0,3,1,4,82,4,0.671770095825,1,137,12.598540146,0,139,535.168527265,583,5m
1-5m,72230,5,0,3,8,70,8,0.671766996384,1,137,13.5401459854,1,139,729.897273508,5515,5m
1-5o,72534.5,1,3,4,2,94,8,0.671741962433,1,137,14.3065693431,1,139,668.331794762,1747,5o
1-5o,72356.5,1,2,2,4,81,5,0.671722173691,1,137,12.8832116788,1,139,630.059789609,1513,5o
3,70820,0,0,3,1,50,3,0.671680927277,1,137,15.5693430657,1,139,932.644053242,96,5o
1-5m,72294.5,3,1,1,1,79,5,0.671678066254,0,137,13.4671532847,1,139,653.941927866,3454,5m
1-5o,72442,4,0,1,2,81,5,0.671660900116,0,137,12.7153284672,1,139,532.91101331,4357,5o
3,70831,0,2,1,1,63,3,0.671658992767,1,137,15.2408759124,1,139,912.448905109,396,5o
1-5m,72536.5,2,3,4,8,84,9,0.67160987854,1,137,13.1897810219,1,139,622.654894805,2845,5m
1-5m,72255.5,0,0,2,3,77,2,0.67159485817,1,137,13.0510948905,1,139,711.078252469,70,5m
1-5m,72308,0,1,1,4,79,2,0.671578168869,1,137,13.2262773723,1,139,629.632245599,223,5m
1-5o,72463.5,0,3,1,3,93,4,0.671566963196,1,137,13.2116788321,1,139,627.285744955,580,5o
1-5m,72171.5,1,0,2,6,68,3,0.671537876129,1,137,12.4671532847,1,139,611.706633748,1159,5m
1-5o,72483,5,3,0,5,86,8,0.671530008316,1,137,12.2773722628,0,139,405.746028338,5956,5o
1-5m,72430,5,2,4,4,80,11,0.6715259552,1,137,12.6934306569,0,139,534.625912409,5893,5m
1-5o,72628.5,1,1,5,6,81,7,0.671525001526,1,137,12.8321167883,1,139,528.49366681,1429,5o
1-5o,72362.5,3,1,1,0,89,5,0.671500205994,0,137,13.8832116788,1,139,748.265671962,3451,5o
1-5o,72292,3,0,0,6,86,3,0.671465873718,0,137,13.5766423358,1,139,752.701803349,3259,5o
1-5o,72382.5,4,2,5,2,91,11,0.671454906464,1,137,14.5109489051,1,139,836.604658652,4837,5o
1-5o,72477.5,4,4,5,9,83,13,0.671431064606,1,137,13.8321167883,1,139,561.714255045,5218,5o
1-5m,72393,0,5,4,2,87,9,0.671414136887,1,137,16.2189781022,0,139,977.481107772,1027,5m
1-5o,72331.5,0,1,3,1,76,4,0.671411991119,1,137,12.6861313869,1,139,610.202232718,274,5o
1-5m,72406.5,2,3,5,7,84,10,0.671366930008,1,137,13.5328467153,0,139,654.750751395,2872,5m
1-5o,72519.5,2,4,2,1,93,8,0.671339988708,1,137,13.8102189781,0,139,642.87548304,2944,5o
1-5m,72368.5,0,2,1,1,69,3,0.671313047409,1,137,12.5547445255,1,139,509.910583942,394,5m
1-5o,72285.5,0,1,1,9,75,2,0.671291828156,1,137,12.6350364964,0,139,611.204057535,238,5o
1-5m,72354.5,3,2,3,8,78,8,0.671267032623,1,137,13.8905109489,0,139,743.554100472,3715,5m
1-5m,72376.5,0,3,5,0,80,8,0.671258211136,1,137,13.5401459854,1,139,651.088449979,691,5m
1-5o,72482.5,0,3,2,7,83,5,0.671238183975,1,137,13.9562043796,1,139,648.30689137,622,5o
1-5o,72326,1,2,3,8,90,6,0.671216964722,1,137,13.2846715328,1,139,719.999248605,1555,5o
1-5o,72356,0,5,5,3,101,10,0.671206951141,1,137,13.503649635,1,139,643.119471876,1060,5o
1-5o,72312,1,4,3,9,84,8,0.671159982681,1,137,14.496350365,1,139,784.501824818,1918,5o
1-5m,72221.5,1,0,1,4,67,2,0.671098947525,1,137,11.8321167883,0,139,504.978960927,1123,5m
1-5m,72330.5,5,1,5,0,79,11,0.671098947525,1,137,13.9781021898,0,139,737.903928725,5731,5m
1-5o,72483,1,5,5,6,81,11,0.671079158783,1,137,13.5839416058,0,139,649.744740232,2149,5o
1-5o,72302.5,0,4,0,1,86,4,0.671063899994,1,137,11.3576642336,1,139,391.025547445,724,5o
1-5o,72443.5,2,4,2,8,83,8,0.671059846878,1,137,13.6204379562,1,139,550.75193216,2965,5o
1-5o,72384.5,2,2,3,7,78,7,0.671023845673,1,137,12.6788321168,1,139,545.734328038,2632,5o
1-5m,72295,1,0,0,0,74,1,0.671019077301,1,137,12.9270072993,1,139,624.729927007,1081,5m
1-5o,72339.5,1,2,4,8,79,7,0.670994997025,1,137,13.299270073,0,139,643.225955346,1585,5o
1-5m,72332,3,0,1,3,78,4,0.67098903656,1,137,12.3430656934,0,139,511.138793474,3280,5m
1-5m,72511,4,2,5,4,84,11,0.670964002609,1,137,12.299270073,1,139,512.873014169,4843,5m
3,70849,0,1,3,3,67,4,0.670903921127,1,137,15.8467153285,1,139,933.557213396,282,5o
1-5m,72328.5,0,2,5,1,74,7,0.670871973038,1,137,13.0875912409,1,139,624.065800773,514,5m
1-5o,72310,3,1,4,3,92,8,0.670861005783,1,137,12.4744525547,1,139,604.648239588,3550,5o
1-5m,72255,3,0,1,2,71,4,0.67084980011,1,137,13.8394160584,1,139,746.415199657,3277,5m
1-5m,72386.5,4,1,0,6,74,5,0.670845985413,1,137,13.9270072993,0,139,746.774044654,4519,5m
1-5o,72279.5,4,0,0,2,71,4,0.670820951462,1,137,13.2554744526,1,139,740.515135251,4327,5o
1-5m,72338.5,4,0,4,4,75,8,0.670803070068,1,137,12.3868613139,1,139,530.621296694,4453,5m
1-5o,72332.5,3,4,1,1,84,8,0.670784950256,1,137,14.0729927007,1,139,744.068162301,3994,5o
1-5o,72654,1,5,1,1,80,7,0.670782089233,1,137,13.1313868613,1,139,543.820845857,2014,5o
1-5m,72266,4,1,0,0,78,5,0.67076587677,1,137,12.7810218978,0,139,632.554637183,4501,5m
1-5m,72423,1,2,0,0,75,3,0.670746088028,1,137,12.8467153285,1,139,533.748389867,1441,5m
1-5o,72824,3,2,4,5,91,9,0.670743942261,1,137,13.9927007299,1,139,753.110240447,3736,5o
1-5o,72324,4,2,4,8,80,10,0.670731067657,1,137,13.1386861314,1,139,631.326212967,4825,5o
1-5o,72390,0,1,5,0,75,6,0.670721054077,1,137,12.496350365,1,139,537.251824818,331,5o
1-5m,72316,0,3,0,7,71,3,0.670679807663,1,137,13.2116788321,0,139,642.329862602,562,5m
1-5m,72437.5,2,5,3,9,84,10,0.670660972595,1,137,13.0510948905,0,139,538.254723057,3178,5m
1-5o,72269.5,0,3,4,0,96,7,0.670638084412,1,137,14.7080291971,0,139,846.811185058,661,5o
3,70862,0,1,0,5,66,1,0.670608043671,1,137,15.4452554745,1,139,923.028231,198,5m
1-5o,72358,3,1,2,2,93,6,0.670606136322,1,137,13.3065693431,1,139,647.537677115,3487,5o
1-5m,72376.5,3,2,5,5,86,10,0.6705930233,1,137,12.8759124088,1,139,541.771253757,3766,5m
1-5m,72378,3,0,0,9,72,3,0.670588970184,1,137,12.0437956204,0,139,514.512773723,3268,5m
1-5o,72349,2,2,3,4,87,7,0.670588970184,1,137,12.9051094891,1,139,624.204164878,2623,5o
1-5o,72340.5,0,2,4,9,78,6,0.67058300972,1,137,12.6861313869,1,139,629.319879777,508,5o
1-5o,72240,5,0,1,2,89,6,0.670574903488,1,137,12.6715328467,1,139,620.589845427,5437,5o
1-5m,72269.5,5,0,3,7,76,8,0.670526981354,1,137,12.3065693431,0,139,538.567088879,5512,5m
1-5o,72402,3,2,5,8,77,10,0.670513153076,1,137,13.2262773723,0,139,544.617539717,3775,5o
1-5m,72443,4,1,4,5,81,9,0.670428037643,1,137,15.0875912409,1,139,843.492271361,4636,5m
1-5o,72232,0,1,3,2,84,4,0.670376062393,1,137,11.3868613139,1,139,405.047767282,277,5o
3,70856,0,1,0,1,50,1,0.670361042023,1,137,15.7737226277,1,139,941.396951481,186,5m
1-5m,72420,2,1,1,3,72,4,0.670354127884,1,137,13.3576642336,1,139,637.084370975,2380,5m
1-5m,72657.5,0,3,1,6,75,4,0.670350074768,1,137,12.7883211679,1,139,631.888686131,589,5m
1-5m,72304,3,3,3,3,76,9,0.670344829559,1,137,12.897810219,0,139,542.857127523,3880,5m
1-5o,72377,3,2,4,6,81,9,0.670341968536,1,137,12.897810219,0,139,623.754186346,3739,5o
3,70847,0,1,3,5,59,4,0.67032790184,1,137,16.0364963504,1,139,1026.90306999,288,5m
1-5o,72391.5,0,3,2,6,81,5,0.670302867889,1,137,12.7591240876,1,139,446.978316874,619,5o
3,70865,0,1,3,7,67,4,0.670237064362,1,137,15.7664233577,1,139,933.239158437,294,5o
1-5o,72331,1,3,2,8,81,6,0.670232057571,1,137,12.9781021898,1,139,625.050987548,1705,5o
1-5o,72325.5,2,2,0,1,73,4,0.67021894455,1,137,12.2481751825,1,139,507.761485616,2524,5o
1-5o,72384,4,3,1,5,87,8,0.670212984085,1,137,14.6058394161,1,139,758.696436239,4906,5o
1-5o,72294,3,1,5,4,96,9,0.670205116272,1,137,14.0291970803,0,139,763.366788321,3583,5o
1-5o,72305.5,1,4,0,0,84,5,0.670179128647,1,137,13.4306569343,1,139,650.276406183,1801,5o
1-5o,72261,0,3,5,9,76,8,0.670174121857,1,137,13.3503649635,1,139,733.802812366,718,5o
1-5m,72296,5,2,3,9,71,10,0.670145988464,1,137,13.0656934307,0,139,625.150064405,5878,5m
2,70853,0,1,3,9,55,4,0.670111894608,1,137,16.2773722628,1,139,1022.98132246,299,10m
1-5o,72357.5,5,0,2,1,82,7,0.670089006424,1,137,13.3138686131,1,139,633.908115071,5464,5o
1-5o,72871,2,5,5,8,89,12,0.670083999634,0,137,13.3138686131,1,139,548.481644483,3235,5o
1-5m,72275,0,2,3,8,76,5,0.67006111145,1,137,12.8175182482,1,139,629.503220266,475,5m
1-5o,72406,5,0,3,1,76,8,0.670053958893,1,137,11.4452554745,1,139,315.351760412,5494,5o
1-5o,72416,2,2,3,8,85,7,0.669989109039,1,137,14.3430656934,1,139,745.859381709,2635,5o
1-5o,72360.5,3,0,4,5,84,7,0.669893026352,1,137,12.4671532847,0,139,524.03016316,3376,5o
2,70822,0,0,3,2,56,3,0.669815063477,1,137,15.102189781,1,139,905.695362817,98,5o
1-5o,72344,0,2,2,6,86,4,0.669791936874,1,137,12.9270072993,0,139,625.803456419,439,5o
1-5o,72265,5,0,2,6,74,7,0.669784069061,1,137,12.7080291971,1,139,632.649420352,5479,5o
1-5o,72359,0,1,4,2,78,5,0.669773101807,1,137,13.3211678832,0,139,635.337269214,307,5o
1-5o,72450,3,4,3,9,87,10,0.66974401474,1,137,14.5401459854,1,139,754.309038214,4078,5o
1-5o,72466.5,3,3,2,9,89,8,0.66973900795,1,137,14.0291970803,0,139,668.631494204,3868,5o
1-5o,72706,2,2,3,9,69,7,0.669723987579,1,137,12.4744525547,0,139,553.91294547,2638,5o
